filename,surname,name,full_name,real_gender,year,edition,dancer_id,countries,perf_type,awards,has_award,performance,thumbnail_frame,res,frame_count,performance_translated,perf_clean,has_thumbnail,filepath_thumbnail,credits,decade,continent
edition19/edition19_sequence_16.mp4,Zamazalova,Eva,Zamazalova Eva,F,1991,19th,1991-018,Czechoslovakia,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Sleeping Beauty,,,,Sleeping Beauty,Sleeping Beauty,1.0,,,1990,Europe
edition20/edition20_sequence_5.mp4,Agnese,Fanny,Agnese Fanny,F,1992,20th,1992-002,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Giselle - Act I,,,,Giselle - Act I,Giselle - Act 1,1.0,,,1990,Europe
edition20/edition20_sequence_4.mp4,Alves,Lucila,Alves Lucila,F,1992,20th,1992-003,Argentina,classical,,0,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,South America
edition20/edition20_sequence_2.mp4,Bermúdez Pascual,Bertha,Bermúdez Pascual Bertha,F,1992,20th,1992-012,Spain,classical,,0,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Europe
edition20/edition20_sequence_13.mp4,Bubenicek,Jiri,Bubenicek Jiri,M,1992,20th,1992-008,Czechoslovakia,classical,Prix en espèce,1,"Tcha?kovski, Pas de Deux.",,,,"Tcha?kovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition20/edition20_sequence_14.mp4,Bubenicek,Otto,Bubenicek Otto,M,1992,20th,1992-007,Czechoslovakia,classical,Prix en espèce-Prix des téléspectateurs,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,1990,Europe
edition20/edition20_sequence_7.mp4,Cassini,Sandrine,Cassini Sandrine,F,1992,20th,1992-021,France,classical,Prix professionnel,1,Giselle - Act I,,,,Giselle - Act I,Giselle - Act 1,1.0,,,1990,Europe
edition20/edition20_sequence_11.mp4,Charlot,Guillaume,Charlot Guillaume,M,1992,20th,1992-009,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Tcha?kovski Pas de Deux,,,,Tcha?kovski Pas de Deux,Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition20/edition20_sequence_1.mp4,Fielding,Natasha,Fielding Natasha,F,1992,20th,1992-034,USA,classical,,0,Giselle - Act I,,,,Giselle - Act I,Giselle - Act 1,1.0,,,1990,North America
edition20/edition20_sequence_8.mp4,Nakano,Ayako,Nakano Ayako,F,1992,20th,1992-080,Japan,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Asia
edition20/edition20_sequence_12.mp4,Okada,Kohei,Okada Kohei,M,1992,20th,1992-020,Japan,classical,,0,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,1990,Asia
edition20/edition20_sequence_6.mp4,Pujol,Laetitia,Pujol Laetitia,F,1992,20th,1992-089,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne)-Prix des téléspectateurs,1,Raymonda -Act I,,,,Raymonda -Act I,Raymonda - Act 1,1.0,,,1990,Europe
edition20/edition20_sequence_9.mp4,Takahashi,Hironao,Takahashi Hironao,M,1992,20th,1992-025,Japan,classical,Prix professionnel,1,"Tcha?kovski, Pas de Deux.",,,,"Tcha?kovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Asia
edition20/edition20_sequence_3.mp4,Takaku,Mai,Takaku Mai,F,1992,20th,1992_107,Japan,classical,Prix Espoir (Prix de Lausanne),1,Sleeping Beauty,,,,Sleeping Beauty,Sleeping Beauty,1.0,,,1990,Asia
edition20/edition20_sequence_0.mp4,Yanowsky,Zenaida,Yanowsky Zenaida,F,1992,20th,1992-117,Spain,classical,,0,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Europe
edition20/edition20_sequence_10.mp4,Yanowsky,Yury,Yanowsky Yury,M,1992,20th,1992-031,Spain,classical,Prix en espèce,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Europe
edition21/edition21_sequence_3.mp4,Asano,Miwa,Asano Miwa,F,1993,21st,1993-018_F,Japan,classical,Prix Espoir (Prix de Lausanne),1,Le Corsaire - (Paquita),,,,Le Corsaire - (Paquita),Le Corsaire - (Paquita),1.0,,,1990,Asia
edition21/edition21_sequence_1.mp4,Barahona Borrego,Marta,Barahona Borrego Marta,F,1993,21st,1993-019_F,Spain,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Europe
edition21/edition21_sequence_11.mp4,Bres,Jacek,Bres Jacek,M,1993,21st,1993-114_H,Poland,classical,,0,Sleeping Beauty - Act III - Prince Désiré,,,,Sleeping Beauty - Act III - Prince Désiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,1990,Europe
edition21/edition21_sequence_4.mp4,Dias Duarte,Adriana,Dias Duarte Adriana,F,1993,21st,1993-020_F,Brazil,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppélia - Act III,,,,Coppélia - Act III,Coppelia - Act 3,1.0,,,1990,South America
edition21/edition21_sequence_8.mp4,Kunes,Vaclav,Kunes Vaclav,M,1993,21st,1993-110_H,Czech Republic,classical,,0,Napoli - Act III,,,,Napoli - Act III,Napoli - Act 3,1.0,,,1990,Europe
edition21/edition21_sequence_13.mp4,Liang,Edwaard,Liang Edwaard,M,1993,21st,1993-118_H,USA,classical,Prix professionnel,1,Tcha?kovski Pas de Deux,,,,Tcha?kovski Pas de Deux,Tcha?kovski Pas De Deux,1.0,,,1990,North America
edition21/edition21_sequence_9.mp4,Mora Carrillo,Fernando,Mora Carrillo Fernando,M,1993,21st,1993-119_H,Mexico,classical,Prix professionnel,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,North America
edition21/edition21_sequence_12.mp4,Oue,Shintaro,Oue Shintaro,M,1993,21st,1993-108_H,Japan,classical,Prix en espèce,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Asia
edition21/edition21_sequence_0.mp4,Ovodova,Natalia,Ovodova Natalia,F,1993,21st,1993-032_F,Russia,classical,,0,Tcha?kovski Pas de Deux,,,,Tcha?kovski Pas de Deux,Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition21/edition21_sequence_7.mp4,Rielly,Lynn,Rielly Lynn,F,1993,21st,1993-058_F,USA,classical,Prix en espèce,1,Raymonda - Act II,,,,Raymonda - Act II,Raymonda - Act 2,1.0,,,1990,North America
edition21/edition21_sequence_15.mp4,Rykine,Roman,Rykine Roman,M,1993,21st,1993-111_H,Russia,classical,Prix en espèce,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Europe
edition21/edition21_sequence_6.mp4,Selezneva,Oksana,Selezneva Oksana,F,1993,21st,1993-034_F,Russia,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix des téléspectateurs,1,Swan Lake - Act I,,,,Swan Lake - Act I,Swan Lake - Act 1,1.0,,,1990,Europe
edition21/edition21_sequence_2.mp4,Ueno,Mizuka,Ueno Mizuka,F,1993,21st,1993-010_F,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1.0,,,1990,Asia
edition21/edition21_sequence_10.mp4,Uriagereka,Asier,Uriagereka Asier,M,1993,21st,1993-117_H,Spain,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,"Tcha?kovski, Pas de Deux.",,,,"Tcha?kovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition21/edition21_sequence_14.mp4,Vanlessen,Wim,Vanlessen Wim,M,1993,21st,1993-107,Belgium,classical,Prix en espèce,1,Sleeping Beauty - Act III Prince Desiré,,,,Sleeping Beauty - Act III Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,1990,Europe
edition22/edition22_sequence_5.mp4,Bell,Olivia,Bell Olivia,F,1994,22nd,1994_A,Australia,classical,Prix Espoir (Prix de Lausanne),1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,Sleeping Beauty - Aurora,1.0,,,1990,Oceania
edition22/edition22_sequence_13.mp4,Blanc,Nicolas,Blanc Nicolas,M,1994,22nd,1994_B,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,La Sylphide,,,,La Sylphide,La Sylphide,1.0,,,1990,Europe
edition22/edition22_sequence_14.mp4,Cao,Chi,Cao Chi,M,1994,22nd,1994_C,China,classical,Prix en espèce,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Asia
edition22/edition22_sequence_9.mp4,Gros,Vincent,Gros Vincent,M,1994,22nd,1994_E,France,classical,,0,Giselle - Act II Albrecht,,,,Giselle - Act II Albrecht,Giselle - Act 2 - Albrecht,1.0,,,1990,Europe
edition22/edition22_sequence_6.mp4,Hébert,Caroline,Hébert Caroline,F,1994,22nd,1994_G,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Europe
edition22/edition22_sequence_7.mp4,Jezerskyte,Ruta,Jezerskyte Ruta,F,1994,22nd,1994_I,Lithuania,classical,Prix en espèce,1,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,Sleeping Beauty - Aurora,1.0,,,1990,Europe
edition22/edition22_sequence_15.mp4,Maire,Nicolas,Maire Nicolas,M,1994,22nd,1994_J,Switzerland,classical,Prix en espèce-Prix du meilleur Suisse-Prix des téléspectatures,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,1990,Europe
edition22/edition22_sequence_1.mp4,Marup,Bettina,Marup Bettina,F,1994,22nd,1994_K,Danemark,classical,,0,Flower Festival in Genzano,,,,Flower Festival in Genzano,Flower Festival 1n Genzano,1.0,,,1990,Europe
edition22/edition22_sequence_12.mp4,Matys,Michal,Matys Michal,M,1994,22nd,1994_L,Czech Republic,classical,,0,The Nutcracker - Act II,,,,The Nutcracker - Act II,The Nutcracker - Act 2,1.0,,,1990,Europe
edition22/edition22_sequence_16.mp4,Millepied,Benjamin,Millepied Benjamin,M,1994,22nd,1994_M,France,classical,Prix en espèce,1,La Sylphide,,,,La Sylphide,La Sylphide,1.0,,,1990,Europe
edition22/edition22_sequence_11.mp4,Montero,Goyo,Montero Goyo,M,1994,22nd,1994_N,Spain,classical,Prix professionnel,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Europe
edition22/edition22_sequence_0.mp4,Sandall,Emma,Sandall Emma,F,1994,22nd,1994_O,Australia,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Le Corsaire (Don Quichotte),,,,Le Corsaire (Don Quichotte),Le Corsaire (Don Quichotte),1.0,,,1990,Oceania
edition22/edition22_sequence_2.mp4,Sellrup,Nadja,Sellrup Nadja,F,1994,22nd,1994_P,Sweden,classical,,0,Le Corsaire - Act III (Bayadère),,,,Le Corsaire - Act III (Bayadère),Le Corsaire - Act 3 (Bayadère),1.0,,,1990,Europe
edition22/edition22_sequence_3.mp4,Sheng,Bei-Di,Sheng Bei-Di,F,1994,22nd,1994_D,Canada,classical,,0,Sleeping Beauty - Aurora,,,,Sleeping Beauty - Aurora,Sleeping Beauty - Aurora,1.0,,,1990,North America
edition22/edition22_sequence_10.mp4,Tyski,Jacek,Tyski Jacek,M,1994,22nd,1994_Q,Poland,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,La Sylphide,,,,La Sylphide,La Sylphide,1.0,,,1990,Europe
edition22/edition22_sequence_4.mp4,Verspecht,Nathalie,Verspecht Nathalie,F,1994,22nd,1994_R,Belgium,classical,Prix professionnel,1,Le Corsaire (Don Quichotte),,,,Le Corsaire (Don Quichotte),Le Corsaire (Don Quichotte),1.0,,,1990,Europe
edition22/edition22_sequence_8.mp4,Vichneva,Diana,Vichneva Diana,F,1994,22nd,1994_S,Russia,classical,Médaille d'or,1,Coppelia - Swanilda,,,,Coppelia - Swanilda,Coppelia - Swanilda,1.0,,,1990,Europe
edition23/edition23_sequence_11.mp4,Beliakaité,Neli,Beliakaité Neli,F,1995,23rd,1995-115,Lithuania,classical,Prix en espèce,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1.0,,,1990,Europe
edition23/edition23_sequence_10.mp4,Burke,Jean-Luc,Burke Jean-Luc,M,1995,23rd,1995-066,France,classical,Bourse pour une année d'enseignement (Prix de Lausanne)-Prix des téléspectateurs,1,Le Corsaire,,,,Le Corsaire,Le Corsaire,1.0,,,1990,Europe
edition23/edition23_sequence_3.mp4,De Jongh,Igone,De Jongh Igone,F,1995,23rd,1995-007,Netherlands,classical,,0,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),Don Quichotte (le Corsaire),1.0,,,1990,Europe
edition23/edition23_sequence_14.mp4,Garcia Portero,Gonzalo,Garcia Portero Gonzalo,M,1995,23rd,1995-060,Spain,classical,Médaille d'or,1,"Sylphide, James, 2e acte.",,,,"Sylphide, James, 2e acte.",Sylphide James 2e Act,1.0,,,1990,Europe
edition23/edition23_sequence_5.mp4,Kan Hwa,Hae,Kan Hwa Hae,F,1995,23rd,1995-134,South Korea,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Paquita (Le Corsaire),,,,Paquita (Le Corsaire),Paquita (le Corsaire),1.0,,,1990,Asia
edition23/edition23_sequence_7.mp4,Kawamura,Maki,Kawamura Maki,F,1995,23rd,1995-111,Japan,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Raymonda - Act I,,,,Raymonda - Act I,Raymonda - Act 1,1.0,,,1990,Asia
edition23/edition23_sequence_13.mp4,Kohoutkova,Barbora,Kohoutkova Barbora,F,1995,23rd,1995-024,Czech Republic,classical,Prix en espèce,1,Raymonda - Act I,,,,Raymonda - Act I,Raymonda - Act 1,1.0,,,1990,Europe
edition23/edition23_sequence_8.mp4,Kura,Kenta,Kura Kenta,M,1995,23rd,1995-145,Japan,classical,Bourse pour une année d'enseignement (Prix de Lausanne),1,Swan Lake - Act III,,,,Swan Lake - Act III,Swan Lake - Act 3,1.0,,,1990,Asia
edition23/edition23_sequence_0.mp4,Murphy,Gillian,Murphy Gillian,F,1995,23rd,1995-016,USA,classical,Prix Espoir (Prix de Lausanne),1,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,North America
edition23/edition23_sequence_4.mp4,Riabko,Alexandre,Riabko Alexandre,M,1995,23rd,1995-148,Ukraine,classical,,0,"Sylphide, James, 2e acte.",,,,"Sylphide, James, 2e acte.",Sylphide James 2e Act,1.0,,,1990,Europe
edition23/edition23_sequence_1.mp4,Scaglia,Valentina,Scaglia Valentina,F,1995,23rd,1995-011,Italy,classical,Prix Espoir (Prix de Lausanne),1,La Bayadère,,,,La Bayadère,La Bayadère,1.0,,,1990,Europe
edition23/edition23_sequence_9.mp4,Sologub,Natalia,Sologub Natalia,F,1995,23rd,1995-127,Russia,classical,Prix professionnel,1,La Bayadère,,,,La Bayadère,La Bayadère,1.0,,,1990,Europe
edition23/edition23_sequence_6.mp4,Tzigankova,Anna,Tzigankova Anna,F,1995,23rd,1995-103,Russia,classical,Prix en espèce,1,Swan Lake - Act I,,,,Swan Lake - Act I,Swan Lake - Act 1,1.0,,,1990,Europe
edition23/edition23_sequence_12.mp4,Yin,Le,Yin Le,M,1995,23rd,1995-149,China,classical,Prix professionnel,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Asia
edition24/edition24_sequence_11.mp4,Alexandrov,Anton,Alexandrov Anton,M,1996,24th,1996-132,Russia,classical,,0,"La Sylphide, James, acte I.",,,,"La Sylphide, James, acte I.",La Sylphide James Act 1,1.0,,,1990,Europe
edition24/edition24_sequence_14.mp4,Bonelli,Federico,Bonelli Federico,M,1996,24th,1996-125,Italy,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Swan Lake - Act III,,,,Swan Lake - Act III,Swan Lake - Act 3,1.0,,,1990,Europe
edition24/edition24_sequence_0.mp4,Chabolda,Irina,Chabolda Irina,F,1996,24th,1996-007,Russia,classical,Prix Espoir (Prix de Lausanne),1,Raymonda - Act I,,,,Raymonda - Act I,Raymonda - Act 1,1.0,,,1990,Europe
edition24/edition24_sequence_12.mp4,Gomes,Marcelo,Gomes Marcelo,M,1996,24th,1996-106,Brazil,classical,Prix Espoir (Prix de Lausanne),1,The Nutcracker - Act II,,,,The Nutcracker - Act II,The Nutcracker - Act 2,1.0,,,1990,South America
edition24/edition24_sequence_2.mp4,Higuchi,Yuri,Higuchi Yuri,F,1996,24th,1996-053,Japan,classical,Prix professionnel,1,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),Don Quichotte (le Corsaire),1.0,,,1990,Asia
edition24/edition24_sequence_5.mp4,Kawai,Yuka,Kawai Yuka,F,1996,24th,1996-043,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1.0,,,1990,Asia
edition24/edition24_sequence_10.mp4,Kozadayev,Alex,Kozadayev Alex,M,1996,24th,1996-115,USA,classical,,0,Sleeping Beauty - Act III Prince Desiré,,,,Sleeping Beauty - Act III Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,1990,North America
edition24/edition24_sequence_9.mp4,Lazik,Roman,Lazik Roman,M,1996,24th,1996-127,Slovakia,classical,,0,"La Sylphide, James, acte II.",,,,"La Sylphide, James, acte II.",La Sylphide James Act 2,1.0,,,1990,Europe
edition24/edition24_sequence_4.mp4,Lo Sardo,Laetitia,Lo Sardo Laetitia,F,1996,24th,1996-022,France,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1.0,,,1990,Europe
edition24/edition24_sequence_6.mp4,Nakamura,Shoko,Nakamura Shoko,F,1996,24th,1996-020,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix des téléspectateurs,1,Paquita (Le Corsaire),,,,Paquita (Le Corsaire),Paquita (le Corsaire),1.0,,,1990,Asia
edition24/edition24_sequence_1.mp4,Perchenkova,Anastassia,Perchenkova Anastassia,F,1996,24th,1996-085,Russia,classical,,0,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition24/edition24_sequence_13.mp4,Poutrov,Ivan,Poutrov Ivan,M,1996,24th,1996-105,Ukraine,classical,Prix en espèce,1,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition24/edition24_sequence_3.mp4,Van Quaquebeke,Geneviève,Van Quaquebeke Geneviève,F,1996,24th,1996-073,Belgium,classical,Prix professionnel,1,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition24/edition24_sequence_8.mp4,Vassiliev,Roman,Vassiliev Roman,M,1996,24th,1996-112,Russia,classical,Prix en espèce,1,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Europe
edition24/edition24_sequence_7.mp4,Ygnace,Cédric,Ygnace Cédric,M,1996,24th,1996-120,France,classical,Prix en espèce,1,"La Sylphide, James, acte I.",,,,"La Sylphide, James, acte I.",La Sylphide James Act 1,1.0,,,1990,Europe
edition25/edition25_sequence_14.mp4,Carmena,Antonio,Carmena Antonio,M,1997,25th,1997-106,Spain,classical,Bourse d'une année d'enseignement (Prix de Lausanne)-Prix des téléspectateurs,1,Sleeping Beauty - Act III Prince Desiré,,,,Sleeping Beauty - Act III Prince Desiré,Sleeping Beauty - Act 3 - Prince Désiré,1.0,,,1990,Europe
edition25/edition25_sequence_5.mp4,Carnicer Hijazo,Julia,Carnicer Hijazo Julia,F,1997,25th,1997-060,Spain,classical,Prix en espèce,1,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),Don Quichotte (le Corsaire),1.0,,,1990,Europe
edition25/edition25_sequence_7.mp4,Cojocaru,Alina,Cojocaru Alina,F,1997,25th,1997-016,Romania,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition25/edition25_sequence_2.mp4,Lazebnikova,Natalia,Lazebnikova Natalia,F,1997,25th,1997-051,Ukraine,classical,,0,La Bayadère (Le Corsaire),,,,La Bayadère (Le Corsaire),La Bayadère (le Corsaire),1.0,,,1990,Europe
edition25/edition25_sequence_1.mp4,Moirt,Isabelle,Moirt Isabelle,F,1997,25th,1997-071,France,classical,,0,Coppelia - Act I,,,,Coppelia - Act I,Coppelia - Act 1,1.0,,,1990,Europe
edition25/edition25_sequence_0.mp4,Nishida,Yuko,Nishida Yuko,F,1997,25th,1997-054,Japan,classical,,0,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1.0,,,1990,Asia
edition25/edition25_sequence_11.mp4,Slavicky,Lukas,Slavicky Lukas,M,1997,25th,1997-098,Czech Republic,classical,,0,Don Quichotte,,,,Don Quichotte,Don Quichotte,1.0,,,1990,Europe
edition25/edition25_sequence_6.mp4,Sugano,Mayo,Sugano Mayo,F,1997,25th,1997-059,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,La Bayadère (Le Corsaire),,,,La Bayadère (Le Corsaire),La Bayadère (le Corsaire),1.0,,,1990,Asia
edition25/edition25_sequence_8.mp4,Tally,Lyn,Tally Lyn,F,1997,25th,1997-079,USA,classical,Prix professionnel,1,Paquita (Le Corsaire),,,,Paquita (Le Corsaire),Paquita (le Corsaire),1.0,,,1990,North America
edition25/edition25_sequence_4.mp4,Tardy,Julie,Tardy Julie,F,1997,25th,1997-072,France,classical,Prix professionnel,1,Raymonda - Act II,,,,Raymonda - Act II,Raymonda - Act 2,1.0,,,1990,Europe
edition25/edition25_sequence_3.mp4,Tykonovych,Kateryna,Tykonovych Kateryna,F,1997,25th,1997-003,Ukraine,classical,,0,Raymonda - Act I,,,,Raymonda - Act I,Raymonda - Act 1,1.0,,,1990,Europe
edition25/edition25_sequence_12.mp4,Vassiliev,Andrei,Vassiliev Andrei,M,1997,25th,1997-118,Russia,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,"La Sylphide, James, acte 2.",,,,"La Sylphide, James, acte 2.",La Sylphide James Act 2,1.0,,,1990,Europe
edition25/edition25_sequence_13.mp4,Vogel,Friedemann,Vogel Friedemann,M,1997,25th,1997-110,Germany,classical,Prix en espèce,1,"Tchaikovski, Pas de Deux.",,,,"Tchaikovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition25/edition25_sequence_10.mp4,Voranger,Fabien,Voranger Fabien,M,1997,25th,1997-097,France,classical,Prix Espoir (Prix de Lausanne),1,"La Sylphide, James, acte 1.",,,,"La Sylphide, James, acte 1.",La Sylphide James Act 1,1.0,,,1990,Europe
edition25/edition25_sequence_9.mp4,Wishinski,Melissa,Wishinski Melissa,F,1997,25th,1997-010,USA,classical,Prix en espèce,1,Sleeping Beauty - Act III,,,,Sleeping Beauty - Act III,Sleeping Beauty - Act 3,1.0,,,1990,North America
edition26/edition26_sequence_10.mp4,Dancer,Anne,Dancer Anne,F,1998,26th,1998_A,France,classical,,0,Paquita (Le Corsaire),,,,Paquita (Le Corsaire),Paquita (le Corsaire),1.0,,,1990,Europe
edition26/edition26_sequence_12.mp4,Kikuchi,Ayako,Kikuchi Ayako,F,1998,26th,1998_B,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Paquita (Le Corsaire),,,,Paquita (Le Corsaire),Paquita (le Corsaire),1.0,,,1990,Asia
edition26/edition26_sequence_18.mp4,Kopinski,Michael,Kopinski Michael,M,1998,26th,1998_C,Poland,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Swan Lake - Act III Black Swan Pas de Deux,,,,Swan Lake - Act III Black Swan Pas de Deux,Swan Lake - Act 3 Black Swan Pas De Deux,1.0,,,1990,Europe
edition26/edition26_sequence_16.mp4,Megrabian,Arsen,Megrabian Arsen,M,1998,26th,1998_D,Armenia,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,The Nutcracker - Act II,,,,The Nutcracker - Act II,The Nutcracker - Act 2,1.0,,,1990,Asia
edition26/edition26_sequence_19.mp4,Mikaeljan,Tigran,Mikaeljan Tigran,M,1998,26th,1998_F,Armenia,classical,Prix professionnel,1,"Once Again - Paul Hindemith, Philipp Egli.",,,,"Once Again - Paul Hindemith, Philipp Egli.",Once Again - Paul Hindemith Philipp Egli,1.0,,,1990,Asia
edition26/edition26_sequence_13.mp4,Muroo,Yukiko,Muroo Yukiko,F,1998,26th,1998_G,Japan,classical,,0,Giselle,,,,Giselle,Giselle,1.0,,,1990,Asia
edition26/edition26_sequence_20.mp4,Stegli,Yohan,Stegli Yohan,M,1998,26th,1998_H,France,classical,Prix en espèces,1,"Tcha?kovski, Pas de Deux.",,,,"Tcha?kovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Europe
edition26/edition26_sequence_7.mp4,Tamaccio,Véronique,Tamaccio Véronique,F,1998,26th,1998_I,France,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Raymonda - Act II,,,,Raymonda - Act II,Raymonda - Act 2,1.0,,,1990,Europe
edition26/edition26_sequence_11.mp4,Tanaka,Asako,Tanaka Asako,F,1998,26th,1998_H,Japan,classical,Prix en espèces,1,"Tcha?kovski, Pas de Deux.",,,,"Tcha?kovski, Pas de Deux.",Tcha?kovski Pas De Deux,1.0,,,1990,Asia
edition26/edition26_sequence_6.mp4,Uemura,Ma?ko,Uemura Ma?ko,F,1998,26th,1998_J,Japan,classical,Prix Espoir (Prix de Lausanne),1,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),Don Quichotte (le Corsaire),1.0,,,1990,Asia
edition26/edition26_sequence_15.mp4,Vandamme,Agalie,Vandamme Agalie,F,1998,26th,1998_K,Belgium,classical,,0,Raymonda - Act I,,,,Raymonda - Act I,Raymonda - Act 1,1.0,,,1990,Europe
edition26/edition26_sequence_9.mp4,Viheri?ranta,Anu,Viheri?ranta Anu,F,1998,26th,1998_L,Finland,classical,Prix Espoir (Prix de Lausanne),1,La Bayadère (Le Corsaire),,,,La Bayadère (Le Corsaire),La Bayadère (le Corsaire),1.0,,,1990,Europe
edition26/edition26_sequence_14.mp4,Wünsche,Katja,Wünsche Katja,F,1998,26th,1998_M,Germany,classical,Prix en espèces-Prix des téléspectateurs,1,La Bayadère (Le Corsaire),,,,La Bayadère (Le Corsaire),La Bayadère (le Corsaire),1.0,,,1990,Europe
edition26/edition26_sequence_17.mp4,Yokozeki,Yuichiro,Yokozeki Yuichiro,M,1998,26th,1998_N,Japan,classical,Bourse d'une année d'enseignement (Prix de Lausanne),1,Don Quichotte (Le Corsaire),,,,Don Quichotte (Le Corsaire),Don Quichotte (le Corsaire),1.0,,,1990,Asia
